name,DR2_desig,RA_J2000,DEC_J2000,D,e_D,Pmem,J,e_J,K,e_K,rprime,e_rprime,G,e_G,BP,RP,binary,Prot,SingleFlagD19,Gaia_desig_EDR3,Gaia_desig_DR2,tail?,G_EDR3,G_DR2,note
2MASS J08595165+5832348,Gaia DR2 1037642903051453952,134.965245,58.543015,144.964,0.9,999.0,nan,nan,11.519,0.021,nan,nan,14.9927,0.0011,16.2802,13.9043,0,nan,nan,Gaia EDR3 1037642903051453952,Gaia DR2 1037642903051453952,1,14.99864,14.99274982,nan
2MASS J09001062+1907233,Gaia DR2 612468658601702272,135.044268,19.123158,158.79,10.156,61.5,nan,nan,14.01,0.044,19.2907,0.0128,18.2447,0.0022,20.1791,16.8985,0,1.795,NYY-Y,Gaia EDR3 612468658601702272,Gaia DR2 612468658601702272,1,18.235502,18.244678,nan
2MASS J09001453+1854289,Gaia DR2 612455056441184256,135.060552,18.908045,186.776,9.805,999.0,nan,nan,14.071,0.043,19.3984,0.0136,18.334,0.003,20.3536,16.9967,0,nan,nan,Gaia EDR3 612455056441184256,Gaia DR2 612455056441184256,0,18.33244316,18.333973,nan
2MASS J09004466+1809458,Gaia DR2 612157157509901568,135.186115,18.162737,182.041,3.8,52.9,nan,nan,12.693,0.026,17.6345,0.0056,16.7453,0.0012,18.5796,15.4685,0,nan,nan,Gaia EDR3 612157157509901568,Gaia DR2 612157157509901568,0,16.752726,16.745342,nan
2MASS J09004903+2248564,Gaia DR2 686303136445560192,135.204329,22.815672,152.553,2.867,999.0,nan,nan,13.061,0.024,17.154,0.09,16.9099,0.0013,18.5652,15.6826,0,nan,nan,Gaia EDR3 686303136445560192,Gaia DR2 686303136445560192,1,16.913412,16.90987,nan
2MASS J09012506+1953551,Gaia DR2 684584084375568384,135.354452,19.898643,153.117,0.99,999.0,nan,nan,10.201,0.018,12.432,0.02,12.4578,0.0004,13.0964,11.7515,0,11.88,XXXXX,Gaia EDR3 684584084375568384,Gaia DR2 684584084375568384,1,12.467454,12.45780568,nan
2MASS J09012931+7359562,Gaia DR2 1124072690315987200,135.372137,73.998955,174.105,4.017,999.0,nan,nan,13.759,0.045,18.598,0.0091,17.7308,0.0015,19.5415,16.4606,0,nan,nan,Gaia EDR3 1124072690315987200,Gaia DR2 1124072690315987200,1,17.732176,17.730753,nan
2MASS J09014517+2100228,Gaia DR2 684815531573394816,135.438236,21.006334,140.099,1.502,-999.0,nan,nan,12.182,0.019,16.464,0.09,15.7066,0.0008,17.1108,14.5804,0,nan,nan,,,,,,
2MASS J09014571+2321101,Gaia DR2 686462045939828736,135.440498,23.352833,162.934,9.841,999.0,nan,nan,14.004,0.041,19.1841,0.0127,18.1601,0.0018,20.2517,16.8615,0,nan,nan,Gaia EDR3 686462045939828736,Gaia DR2 686462045939828736,1,18.15117316,18.16014,nan
2MASS J09025523+1946422,Gaia DR2 636535048284271360,135.730144,19.778397,156.71,2.103,999.0,nan,nan,12.246,0.021,16.551,0.09,15.8982,0.0011,17.3854,14.7393,0,22.58,XXXXX,Gaia EDR3 636535048284271360,Gaia DR2 636535048284271360,1,15.908156,15.8981602,nan
2MASS J09032045+5934374,Gaia DR2 1037983854735429504,135.835232,59.577065,142.828,2.232,999.0,nan,nan,12.221,0.024,17.0313,0.0047,16.2656,0.0016,18.0665,15.0055,0,nan,nan,Gaia EDR3 1037983854735429504,Gaia DR2 1037983854735429504,1,16.269672,16.265583,nan
2MASS J09032120+1456112,Gaia DR2 607276322314013440,135.838351,14.936464,184.283,5.264,999.0,nan,nan,13.493,0.029,18.1079,0.0069,17.397,0.0015,19.0417,16.1607,0,nan,nan,Gaia EDR3 607276322314013440,Gaia DR2 607276322314013440,0,17.391926,17.39695,nan
2MASS J09032208+1549554,Gaia DR2 610439857785460992,135.842041,15.832068,157.76,3.188,999.0,nan,nan,12.824,0.028,17.199,0.09,16.7252,0.0016,18.4116,15.4947,0,nan,nan,Gaia EDR3 610439857785460992,Gaia DR2 610439857785460992,1,16.732035,16.725204,nan
2MASS J09032284+3949155,Gaia DR2 720167510465960960,135.8452,39.820988,135.644,1.773,999.0,nan,nan,12.567,0.027,17.016,0.163,16.3529,0.0012,17.9802,15.152,0,nan,nan,Gaia EDR3 720167510465960960,Gaia DR2 720167510465960960,1,16.362068,16.352876,nan
2MASS J09033093+6023032,Gaia DR2 1039568040536200704,135.878906,60.384228,146.383,0.694,999.0,nan,nan,9.389,0.02,11.26,0.091,11.4337,0.0013,11.9732,10.8078,0,nan,nan,Gaia EDR3 1039568040536200704,Gaia DR2 1039568040536200704,1,11.428468,11.43365249,nan
2MASS J09033981+3702229,Gaia DR2 718518208664544128,135.915909,37.039715,132.828,0.797,999.0,nan,nan,11.261,0.02,14.831,0.02,14.6439,0.0006,15.8664,13.5864,0,nan,nan,Gaia EDR3 718518208664544128,Gaia DR2 718518208664544128,1,14.651141,14.64393013,nan
2MASS J09044216+1637072,Gaia DR2 610928865581927552,136.175694,16.618681,200.99,4.06,999.0,nan,nan,13.203,0.023,17.4288,0.0053,16.8366,0.0012,18.2923,15.6746,0,nan,nan,Gaia EDR3 610928865581927552,Gaia DR2 610928865581927552,0,16.841494,16.836567,nan
2MASS J09045022+1626451,Gaia DR2 610888389810133760,136.209274,16.445864,179.563,2.182,999.0,nan,nan,12.226,0.021,16.43,0.134,15.9034,0.0014,17.3458,14.7579,0,0.57,XXXXX,Gaia EDR3 610888389810133760,Gaia DR2 610888389810133760,0,15.911111,15.90343029,nan
2MASS J09051816+1817154,Gaia DR2 636134890475398144,136.325701,18.287624,176.742,4.236,999.0,nan,nan,13.262,0.027,18.0145,0.0068,17.2104,0.0014,18.9403,15.9607,0,2.75,XXXXX,Gaia EDR3 636134890475398144,Gaia DR2 636134890475398144,0,17.210737,17.210418,nan
2MASS J09053153+2832360,Gaia DR2 692427553651237504,136.381411,28.54336,144.402,2.223,999.0,nan,nan,12.093,0.023,16.406,0.09,15.7882,0.0015,17.3304,14.6154,0,nan,nan,Gaia EDR3 692427553651237504,Gaia DR2 692427553651237504,1,15.798914,15.78824008,nan
2MASS J09053684+6331084,Gaia DR2 1043487047871411456,136.403506,63.519001,137.871,1.039,999.0,nan,nan,11.886,0.019,16.232,0.236,15.663,0.0005,17.2122,14.4787,0,nan,nan,Gaia EDR3 1043487047871411456,Gaia DR2 1043487047871411456,1,15.662051,15.66298717,nan
2MASS J09054452+1705511,Gaia DR2 611226283477230976,136.435513,17.097546,147.806,1.163,999.0,nan,nan,8.914,0.023,10.167,0.004,10.1889,0.0004,10.5354,9.7399,0,nan,nan,Gaia EDR3 611226283477230976,Gaia DR2 611226283477230976,1,10.205467,10.18888952,nan
2MASS J09061393+1624186,Gaia DR2 610861314336282496,136.558073,16.405172,173.613,3.037,999.0,nan,nan,12.371,0.023,16.65,0.082,16.0502,0.0009,17.555,14.8876,0,nan,nan,Gaia EDR3 610861314336282496,Gaia DR2 610861314336282496,0,16.05296,16.050178,nan
2MASS J09061412+2610189,Gaia DR2 691875427015788160,136.558866,26.171923,164.482,4.18,999.0,nan,nan,12.84,0.022,17.452,0.09,16.679,0.0012,18.3482,15.4595,0,nan,nan,Gaia EDR3 691875427015788160,Gaia DR2 691875427015788160,1,16.681763,16.679042,nan
2MASS J09062950+1720123,Gaia DR2 611238962220667264,136.622946,17.336761,161.771,2.1,999.0,nan,nan,12.196,0.024,16.619,0.033,16.0275,0.0009,17.6163,14.8264,0,nan,nan,Gaia EDR3 611238962220667264,Gaia DR2 611238962220667264,1,16.03204,16.027458,nan
2MASS J09063827+1739328,Gaia DR2 611283011405161728,136.659463,17.659128,208.415,2.797,999.0,nan,nan,12.251,0.024,16.212,0.009,15.6745,0.0006,16.9861,14.5781,0,nan,nan,Gaia EDR3 611283011405161728,Gaia DR2 611283011405161728,1,15.680672,15.67446832,nan
2MASS J09063883+2202224,Gaia DR2 685342713039092864,136.661801,22.039574,194.465,5.097,999.0,nan,nan,12.75,0.025,16.616,0.017,16.3934,0.001,17.8716,15.2394,0,28.32,XXXXX,Gaia EDR3 685342713039092864,Gaia DR2 685342713039092864,0,16.399755,16.393394,nan
2MASS J09065288+1754118,Gaia DR2 611340426527962368,136.720359,17.903288,160.712,0.723,999.0,nan,nan,10.783,0.022,13.781,0.004,13.7111,0.0006,14.6039,12.8005,0,nan,nan,Gaia EDR3 611340426527962368,Gaia DR2 611340426527962368,1,13.722612,13.71113914,nan
2MASS J09065348+2309507,Gaia DR2 687156151310669568,136.722842,23.16411,156.905,1.003,999.0,nan,nan,11.108,0.02,14.376,0.01,14.1963,0.0004,15.2139,13.2411,0,15.41,XXXXX,Gaia EDR3 687156151310669568,Gaia DR2 687156151310669568,1,14.205593,14.19626077,nan
2MASS J09070165+3443422,Gaia DR2 714983691098578560,136.756902,34.728401,144.746,0.679,999.0,nan,nan,10.828,0.023,13.816,0.003,13.7124,0.0002,14.6579,12.795,0,nan,nan,Gaia EDR3 714983691098578560,Gaia DR2 714983691098578560,1,13.72231,13.71244794,nan
2MASS J09071622+2027067,Gaia DR2 637001790970237824,136.8176,20.451866,147.337,2.755,999.0,nan,nan,12.547,0.031,16.892,0.09,16.2575,0.001,17.8123,15.0658,0,1.38,XXXXX,Gaia EDR3 637001790970237824,Gaia DR2 637001790970237824,1,16.265564,16.257497,nan
2MASS J09071837+3842591,Gaia DR2 719113319333105024,136.826551,38.716438,168.931,1.363,999.0,nan,nan,11.505,0.02,14.911,0.02,14.7796,0.0004,15.9181,13.7601,0,nan,nan,Gaia EDR3 719113319333105024,Gaia DR2 719113319333105024,1,14.789453,14.779627,nan
2MASS J09073586+2038451,Gaia DR2 637058175299995392,136.899427,20.645876,193.183,9.195,999.0,nan,nan,13.96,0.044,18.8541,0.0099,17.9827,0.0019,19.7909,16.7085,0,1.82,XXXXX,Gaia EDR3 637058175299995392,Gaia DR2 637058175299995392,0,17.980398,17.982698,nan
2MASS J09075758+4753252,Gaia DR2 1012397085285250304,136.989933,47.890354,129.71,2.004,999.0,nan,nan,13.317,0.033,18.0035,0.0066,17.2251,0.0011,18.9193,15.9857,0,nan,nan,Gaia EDR3 1012397085285250304,Gaia DR2 1012397085285250304,1,17.218822,17.225135,nan
2MASS J09083042+5446557,Gaia DR2 1023881037561465600,137.126754,54.782158,156.233,2.704,999.0,nan,nan,13.379,0.033,18.0897,0.0068,17.3191,0.0011,19.1016,16.0806,0,nan,nan,Gaia EDR3 1023881037561465600,Gaia DR2 1023881037561465600,1,17.31763,17.319055,nan
2MASS J09083574+5730403,Gaia DR2 1036813871283902336,137.148945,57.511211,148.477,1.756,999.0,nan,nan,12.024,0.021,16.1059,0.0038,15.6063,0.0009,17.0248,14.4737,0,nan,nan,Gaia EDR3 1036813871283902336,Gaia DR2 1036813871283902336,1,15.614,15.60630215,nan
2MASS J09084949+2232213,Gaia DR2 685386723567407872,137.206248,22.539255,147.631,3.336,999.0,nan,nan,13.148,0.031,17.8135,0.0061,17.0467,0.0012,18.6854,15.803,0,nan,nan,Gaia EDR3 685386723567407872,Gaia DR2 685386723567407872,1,17.04886,17.046663,nan
2MASS J09100203+2547030,Gaia DR2 688808167531521536,137.508499,25.784182,150.332,1.918,999.0,nan,nan,nan,nan,15.102,0.106,14.8825,0.001,16.3689,13.7052,0,nan,nan,Gaia EDR3 688808167531521536,Gaia DR2 688808167531521536,1,14.887841,14.88250573,nan
2MASS J09101543+4227077,Gaia DR2 816914874327228032,137.564324,42.452156,148.037,4.123,999.0,nan,nan,13.792,0.059,18.8266,0.0095,17.835,0.0014,19.6771,16.5334,0,nan,nan,Gaia EDR3 816914874327228032,Gaia DR2 816914874327228032,1,17.829184,17.834976,nan
2MASS J09103358+2333125,Gaia DR2 687239267517574016,137.639958,23.553499,170.307,1.585,999.0,nan,nan,9.7,0.022,11.259,0.02,11.264,0.0007,11.6721,10.7564,0,10.01,XXXXX,Gaia EDR3 687239267517574016,Gaia DR2 687239267517574016,1,11.277869,11.26399215,nan
2MASS J09104400+0908143,Gaia DR2 590504921699792512,137.683374,9.137333,132.08,0.452,999.0,nan,nan,10.494,0.025,13.601,0.057,13.4893,0.0006,14.4647,12.556,0,nan,nan,Gaia EDR3 590504921699792512,Gaia DR2 590504921699792512,1,13.498238,13.4893003,nan
2MASS J09114754+2337158,Gaia DR2 687234938190561792,137.948096,23.621056,146.2,3.587,999.0,nan,nan,13.196,0.028,18.1522,0.0072,17.242,0.0016,18.9742,15.9582,0,nan,nan,Gaia EDR3 687234938190561792,Gaia DR2 687234938190561792,1,17.237635,17.242006,nan
2MASS J09114852+3713178,Gaia DR2 715745034180863360,137.952195,37.22163,141.837,2.229,999.0,nan,nan,12.873,0.026,17.6228,0.0057,16.8264,0.0009,18.5771,15.5758,0,nan,nan,Gaia EDR3 715745034180863360,Gaia DR2 715745034180863360,1,16.823856,16.82644,nan
2MASS J09120205+4536041,Gaia DR2 1011089697240335488,138.008571,45.601158,129.475,0.707,999.0,nan,nan,10.024,0.018,12.416,0.049,12.4399,0.0003,13.1376,11.684,0,nan,nan,Gaia EDR3 1011089697240335488,Gaia DR2 1011089697240335488,1,12.447998,12.43988421,nan
2MASS J09123587+1940529,Gaia DR2 635955704439525248,138.149484,19.68137,167.262,1.856,999.0,nan,nan,10.931,0.018,14.584,0.037,14.2338,0.0005,15.4219,13.1934,0,nan,nan,Gaia EDR3 635955708735371136,Gaia DR2 635955704439525248,1,14.24162991,14.23378431,nan
2MASS J09123906+1224221,Gaia DR2 605770605563914880,138.162767,12.40616,140.857,2.836,999.0,nan,nan,13.447,0.037,18.692,0.009,17.7083,0.0011,19.6287,16.3947,0,nan,nan,Gaia EDR3 605770605563914880,Gaia DR2 605770605563914880,1,17.702414,17.708345,nan
2MASS J09124150+6159038,Gaia DR2 1040135427191905920,138.172925,61.984398,136.628,2.024,999.0,nan,nan,12.781,0.023,17.5458,0.0057,16.7384,0.0009,18.4756,15.4997,0,nan,nan,Gaia EDR3 1040135427191905920,Gaia DR2 1040135427191905920,1,16.735703,16.73835,nan
2MASS J09130534+5903409,Gaia DR2 1038468567563997696,138.272262,59.061375,144.831,1.753,999.0,nan,nan,12.996,0.027,17.7946,0.0061,16.9601,0.0012,18.7634,15.7062,0,nan,nan,Gaia EDR3 1038468567563997696,Gaia DR2 1038468567563997696,1,16.955402,16.960111,nan
2MASS J09132061+7001016,Gaia DR2 1117911065810160640,138.335914,70.017113,157.607,2.415,999.0,nan,nan,13.101,0.03,17.4796,0.0075,16.82,0.001,18.443,15.63,0,nan,nan,Gaia EDR3 1117911065810160640,Gaia DR2 1117911065810160640,1,16.822012,16.820028,nan
2MASS J09132585+5002215,Gaia DR2 1013177528086624128,138.35773,50.039318,147.572,3.658,999.0,nan,nan,13.667,0.044,18.6249,0.0092,17.7313,0.0014,19.6281,16.4472,0,nan,nan,Gaia EDR3 1013177528086624128,Gaia DR2 1013177528086624128,1,17.72404916,17.7313,nan
2MASS J09134229+5648040,Gaia DR2 1024529951283561600,138.426233,56.801125,155.043,3.422,999.0,nan,nan,13.686,0.037,18.721,0.0092,17.7941,0.0019,19.6343,16.5091,0,nan,nan,Gaia EDR3 1024529951283561600,Gaia DR2 1024529951283561600,1,17.78597,17.794107,nan
2MASS J09143766+4745585,Gaia DR2 1011925875833594240,138.656917,47.766277,102.704,0.728,999.0,nan,nan,11.956,0.021,15.963,0.062,15.4544,0.0005,16.8633,14.3273,0,nan,nan,Gaia EDR3 1011925875833594240,Gaia DR2 1011925875833594240,1,15.458212,15.4543679,nan
2MASS J09144573+2610107,Gaia DR2 688743296345167360,138.690565,26.169653,136.521,2.411,999.0,nan,nan,13.238,0.037,17.9082,0.0066,17.1506,0.0014,18.8688,15.9208,0,nan,nan,Gaia EDR3 688743296345167360,Gaia DR2 688743296345167360,1,17.152092,17.150606,nan
2MASS J09153298+2754574,Gaia DR2 695181314883244416,138.88743,27.915966,171.709,2.147,999.0,nan,nan,9.042,0.023,nan,nan,10.2743,0.0004,10.5813,9.8548,0,nan,nan,Gaia EDR3 695181314883244416,Gaia DR2 695181314883244416,1,10.292269,10.27431179,nan
2MASS J09154277+2107118,Gaia DR2 638456200039611904,138.928246,21.119965,155.493,8.284,999.0,nan,nan,14.193,0.047,19.3687,0.0133,18.3705,0.0024,20.3963,17.0507,0,nan,nan,Gaia EDR3 638456200039611904,Gaia DR2 638456200039611904,1,18.36771016,18.37052,nan
2MASS J09161532+3841280,Gaia DR2 812102964767456896,139.063864,38.691135,151.078,4.299,999.0,nan,nan,13.868,0.056,19.0675,0.0124,18.0675,0.0014,19.8855,16.7388,0,nan,nan,Gaia EDR3 812102964767456896,Gaia DR2 812102964767456896,1,18.059881,18.067487,nan
2MASS J09165091+2813474,Gaia DR2 695216327456621568,139.212145,28.229856,141.788,1.78,999.0,nan,nan,9.271,0.016,10.724,0.02,10.7849,0.0006,11.1938,10.2765,0,nan,nan,Gaia EDR3 695216327456621568,Gaia DR2 695216327456621568,1,10.798507,10.7849191,nan
2MASS J09165321+2356576,Gaia DR2 687396978716486912,139.221719,23.94936,141.888,3.826,999.0,nan,nan,13.25,0.035,18.1524,0.0071,17.3044,0.0014,19.1391,16.0325,0,nan,nan,Gaia EDR3 687396978716486912,Gaia DR2 687396978716486912,1,17.300362,17.30438,nan
2MASS J09165549+2458098,Gaia DR2 687810532527911168,139.231238,24.9694,182.729,1.053,999.0,nan,nan,10.776,0.014,13.29,0.014,13.2698,0.0003,13.9963,12.4955,0,nan,nan,Gaia EDR3 687810532527911168,Gaia DR2 687810532527911168,1,13.279132,13.26979597,nan
2MASS J09170595+6314150,Gaia DR2 1043327167712720640,139.274797,63.237511,143.213,1.13,999.0,nan,nan,11.741,0.022,16.3196,0.0043,15.5833,0.0016,17.2144,14.3749,0,nan,nan,Gaia EDR3 1043327167712720640,Gaia DR2 1043327167712720640,1,15.58847,15.58330298,nan
2MASS J09171448+4026040,Gaia DR2 815718335093958784,139.310334,40.434456,148.991,0.936,999.0,nan,nan,9.144,0.015,10.489,0.01,10.5064,0.0004,10.8469,10.0521,0,nan,nan,Gaia EDR3 815718335093958784,Gaia DR2 815718335093958784,1,10.521965,10.50635437,nan
2MASS J09172189+1756122,Gaia DR2 632172628525953792,139.341235,17.936728,164.987,7.081,999.0,nan,nan,13.953,0.061,19.319,0.0144,18.2433,0.0031,20.3873,16.8828,0,0.64,XXXXX,Gaia EDR3 632172628525953792,Gaia DR2 632172628525953792,1,18.23855016,18.24331,nan
2MASS J09172636+6251142,Gaia DR2 1040290836288247936,139.359872,62.853958,150.276,1.601,999.0,nan,nan,12.02,0.022,16.735,0.0045,15.9337,0.0011,17.6568,14.7009,0,nan,nan,Gaia EDR3 1040290836288247936,Gaia DR2 1040290836288247936,1,15.932467,15.93372902,nan
2MASS J09173757+4436138,Gaia DR2 818655439889668992,139.406561,44.603836,130.349,1.093,999.0,nan,nan,12.237,0.024,16.524,0.09,15.9608,0.0008,17.5495,14.771,0,nan,nan,Gaia EDR3 818655439889668992,Gaia DR2 818655439889668992,1,15.961055,15.96076921,nan
2MASS J09181272+3448178,Gaia DR2 714425551508082176,139.553014,34.804962,152.262,2.431,999.0,nan,nan,12.082,0.019,16.252,0.076,15.6964,0.0009,17.1213,14.5535,0,nan,nan,Gaia EDR3 714425551508082176,Gaia DR2 714425551508082176,1,15.70193,15.69641287,nan
2MASS J09190664+6017022,Gaia DR2 1039012310423826432,139.777704,60.28397,155.163,3.41,999.0,nan,nan,13.817,0.041,18.6729,0.0102,17.8271,0.0016,19.6788,16.5585,0,nan,nan,Gaia EDR3 1039012310423826432,Gaia DR2 1039012310423826432,1,17.817764,17.827114,nan
2MASS J09194089+1720473,Gaia DR2 631903042018477440,139.920399,17.346485,153.091,1.134,999.0,nan,nan,10.177,0.017,12.299,0.009,12.3393,0.0004,12.9466,11.6567,0,11.79,XXXXX,Gaia EDR3 631903042018477440,Gaia DR2 631903042018477440,1,12.348464,12.33929015,nan
2MASS J09200299+3551532,Gaia DR2 714632495916248832,140.012477,35.864799,133.581,4.258,999.0,nan,nan,13.644,0.049,19.1006,0.0126,18.0421,0.0016,19.861,16.6769,0,nan,nan,Gaia EDR3 714632495916248832,Gaia DR2 714632495916248832,1,18.035427,18.04214,nan
2MASS J09201190+2815029,Gaia DR2 695538037687153280,140.049608,28.250816,137.791,2.362,999.0,nan,nan,12.722,0.023,17.3706,0.0055,16.6162,0.0012,18.3412,15.377,0,nan,nan,Gaia EDR3 695538037687153280,Gaia DR2 695538037687153280,1,16.614376,16.616216,nan
2MASS J09212646+4440550,Gaia DR2 818686569812748032,140.360279,44.681957,143.269,2.068,999.0,nan,nan,13.0,0.033,17.7757,0.0062,16.9327,0.0011,18.7189,15.6754,0,nan,nan,Gaia EDR3 818686569812748032,Gaia DR2 818686569812748032,1,16.932848,16.93274,nan
2MASS J09215393+1902316,Gaia DR2 632738395977951488,140.474744,19.042124,169.016,1.295,999.0,nan,nan,10.409,0.018,12.542,0.046,12.6148,0.0002,13.2341,11.9218,0,11.97,XXXXX,Gaia EDR3 632738395977951488,Gaia DR2 632738395977951488,1,12.623982,12.61481962,nan
2MASS J09223888+2633587,Gaia DR2 694011365791696128,140.662012,26.566328,135.598,1.089,999.0,nan,nan,10.023,0.016,12.261,0.044,12.3208,0.0005,12.9805,11.5983,0,nan,nan,Gaia EDR3 694011365791696128,Gaia DR2 694011365791696128,1,12.331625,12.32082742,nan
2MASS J09223948+5233590,Gaia DR2 1019858955307074816,140.664531,52.566395,139.49,0.552,999.0,nan,nan,10.365,0.022,12.881,0.126,12.8866,0.0005,13.6321,12.1016,0,nan,nan,Gaia EDR3 1019858955307074816,Gaia DR2 1019858955307074816,1,12.897482,12.88663702,nan
2MASS J09230145+1828395,Gaia DR2 632625425453739904,140.75607,18.477657,147.929,1.147,999.0,nan,nan,11.275,0.019,14.813,0.023,14.528,0.0005,15.6725,13.5094,0,18.2,XXXXX,Gaia EDR3 632625425453739904,Gaia DR2 632625425453739904,1,14.537644,14.52800677,nan
2MASS J09232239+4139473,Gaia DR2 814395622606550144,140.843307,41.663143,113.027,1.955,999.0,nan,nan,13.307,0.035,17.9542,0.0065,17.1944,0.001,18.9339,15.954,0,nan,nan,Gaia EDR3 814395622606550144,Gaia DR2 814395622606550144,1,17.188265,17.19441,nan
2MASS J09233607+6138234,Gaia DR2 1039936312507866496,140.900313,61.639843,150.966,1.581,999.0,nan,nan,12.174,0.018,16.6512,0.0046,15.9627,0.0013,17.5505,14.769,0,nan,nan,Gaia EDR3 1039936312507866496,Gaia DR2 1039936312507866496,1,15.958553,15.96265616,nan
2MASS J09234286+4800165,Gaia DR2 1011803280287015808,140.928617,48.004597,129.174,1.785,999.0,nan,nan,12.811,0.028,17.4705,0.0058,16.6724,0.0011,18.4121,15.4403,0,nan,nan,Gaia EDR3 1011803280287015808,Gaia DR2 1011803280287015808,1,16.673685,16.672414,nan
2MASS J09235691+5500152,Gaia DR2 1023355883319456768,140.987162,55.004246,133.41,1.475,999.0,nan,nan,12.619,0.023,17.2395,0.005,16.4932,0.0013,18.1701,15.2778,0,nan,nan,Gaia EDR3 1023355883319456768,Gaia DR2 1023355883319456768,1,16.497307,16.493215,nan
2MASS J09242047+3559080,Gaia DR2 798672090933839360,141.085321,35.985561,159.365,0.833,999.0,nan,nan,10.663,0.018,12.93,0.02,12.945,0.0005,13.5796,12.2396,0,nan,nan,Gaia EDR3 798672090933839360,Gaia DR2 798672090933839360,1,12.955742,12.9449558,nan
2MASS J09243305+2050239,Gaia DR2 637487568950534656,141.137715,20.839996,143.285,3.247,999.0,nan,nan,13.023,0.029,17.8298,0.0065,16.9688,0.0012,18.6971,15.7203,0,nan,nan,Gaia EDR3 637487568950534656,Gaia DR2 637487568950534656,1,16.96534,16.96875,nan
2MASS J09250603+3940448,Gaia DR2 812482987771141888,141.275148,39.679123,136.018,1.533,999.0,nan,nan,12.15,0.021,16.588,0.09,15.9363,0.0008,17.5383,14.7362,0,nan,nan,Gaia EDR3 812482987771141888,Gaia DR2 812482987771141888,1,15.944314,15.93633465,nan
2MASS J09252430+5317353,Gaia DR2 1019917126344048512,141.351286,53.293148,149.347,2.686,999.0,nan,nan,13.032,0.028,17.6531,0.0055,16.8989,0.001,18.5764,15.6707,0,nan,nan,Gaia EDR3 1019917126344048512,Gaia DR2 1019917126344048512,1,16.897284,16.8989,nan
2MASS J09260940+6840291,Gaia DR2 1069522040107779200,141.539192,68.674751,139.815,0.636,999.0,nan,nan,11.582,0.023,nan,nan,14.9039,0.0004,16.1282,13.8482,0,nan,nan,Gaia EDR3 1069522040107779200,Gaia DR2 1069522040107779200,1,14.911211,14.90394192,nan
2MASS J09261461+2526140,Gaia DR2 645665255401651712,141.560887,25.437244,121.371,0.867,999.0,nan,nan,8.46,0.018,9.728,0.004,9.7255,0.0004,10.0512,9.2951,0,nan,nan,Gaia EDR3 645665255401651712,Gaia DR2 645665255401651712,1,9.741121,9.725508102,nan
2MASS J09263488+3254032,Gaia DR2 701217290122550912,141.645334,32.90089,99.479,1.331,999.0,nan,nan,12.47,0.023,17.065,0.09,16.4551,0.0011,18.2462,15.1934,0,nan,nan,Gaia EDR3 701217290122550912,Gaia DR2 701217290122550912,1,16.457275,16.455072,nan
2MASS J09273313+6434236,Gaia DR2 1067506291696842240,141.888055,64.573242,158.575,3.447,999.0,nan,nan,13.795,0.042,18.8898,0.0117,17.9587,0.0014,19.7815,16.6107,0,nan,nan,Gaia EDR3 1067506291696842240,Gaia DR2 1067506291696842240,1,17.968239,17.95871,nan
2MASS J09274537+2647423,Gaia DR2 694228966013752448,141.939081,26.795088,131.179,1.315,999.0,nan,nan,11.522,0.023,15.598,0.02,15.0539,0.0008,16.4124,13.9403,0,nan,nan,Gaia EDR3 694228966013752448,Gaia DR2 694228966013752448,1,15.057576,15.05394237,nan
